client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome,date_column
223,46.0,technician,married,basic.4y,unknown,yes,may,19.0,288.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-19
224,40.0,technician,married,basic.9y,no,no,may,15.0,168.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-15
225,58.0,retired,married,university.degree,no,no,may,17.0,132.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-17
226,42.0,technician,married,university.degree,no,no,may,26.0,64.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-26
227,35.0,admin.,single,university.degree,no,no,may,8.0,209.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-08
228,43.0,retired,married,basic.4y,unknown,no,may,9.0,410.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-09
229,45.0,blue-collar,married,basic.4y,no,yes,may,19.0,177.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-19
230,39.0,admin.,married,professional.course,no,yes,may,6.0,580.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-06
231,50.0,services,divorced,professional.course,no,yes,may,23.0,165.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-23
232,32.0,management,divorced,basic.4y,unknown,yes,may,27.0,127.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-27
233,39.0,admin.,married,high.school,unknown,no,may,17.0,357.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-17
234,52.0,self-employed,married,university.degree,unknown,no,may,10.0,175.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-10
235,44.0,admin.,married,professional.course,no,yes,may,6.0,300.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-06
236,56.0,blue-collar,married,basic.4y,no,no,may,19.0,136.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-19
237,48.0,admin.,married,high.school,no,no,may,24.0,125.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-24
238,33.0,services,married,high.school,unknown,no,may,4.0,189.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-04
239,43.0,management,married,university.degree,unknown,no,may,2.0,213.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-02
240,57.0,retired,married,high.school,no,no,may,10.0,238.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-10
241,36.0,technician,single,professional.course,no,no,may,4.0,124.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-04
242,34.0,management,married,university.degree,no,yes,may,2.0,18.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-02
243,34.0,services,single,basic.9y,no,no,may,17.0,730.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-17
244,30.0,technician,married,university.degree,unknown,no,may,11.0,40.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-11
245,33.0,services,divorced,unknown,no,no,may,16.0,181.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-16
246,32.0,technician,single,professional.course,no,no,may,20.0,79.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-20
247,36.0,technician,single,high.school,no,yes,may,6.0,142.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-06
248,36.0,blue-collar,single,high.school,no,no,may,10.0,389.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-10
249,33.0,services,single,high.school,no,no,may,24.0,702.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-24
250,40.0,technician,divorced,professional.course,no,no,may,23.0,151.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-23
251,41.0,blue-collar,married,basic.4y,no,yes,may,7.0,211.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-07
252,51.0,services,married,basic.6y,no,yes,may,26.0,117.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-26
253,36.0,technician,married,professional.course,no,yes,may,24.0,232.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-24
254,28.0,services,married,unknown,no,no,may,8.0,408.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-08
255,53.0,services,married,high.school,no,yes,may,15.0,370.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-15
256,58.0,blue-collar,married,basic.9y,unknown,yes,may,6.0,179.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-06
257,45.0,management,married,basic.9y,no,no,may,1.0,46.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-01
258,43.0,technician,married,unknown,no,yes,may,22.0,200.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-22
259,33.0,admin.,married,high.school,no,no,may,4.0,50.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-04
260,33.0,admin.,married,high.school,no,no,may,7.0,181.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-07
261,27.0,blue-collar,single,basic.6y,no,unknown,may,26.0,119.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-26
262,42.0,technician,married,high.school,no,no,may,17.0,361.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-17
263,43.0,admin.,divorced,basic.9y,no,no,may,16.0,73.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-16
264,42.0,admin.,married,university.degree,no,no,may,24.0,67.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-24
265,27.0,blue-collar,single,basic.6y,no,no,may,10.0,350.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-10
266,34.0,self-employed,single,university.degree,no,yes,may,18.0,150.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-18
267,31.0,student,single,university.degree,unknown,no,may,9.0,332.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-09
268,54.0,management,divorced,university.degree,no,no,may,13.0,611.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-13
269,40.0,self-employed,married,basic.4y,unknown,no,may,25.0,58.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-25
270,52.0,unemployed,married,high.school,unknown,yes,may,26.0,151.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-26
271,47.0,management,divorced,university.degree,no,no,may,10.0,89.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-10
272,49.0,housemaid,married,basic.9y,unknown,no,may,5.0,152.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-05
273,32.0,admin.,single,high.school,no,no,may,25.0,611.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-25
274,49.0,housemaid,single,high.school,unknown,yes,may,28.0,110.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-28
275,50.0,blue-collar,married,basic.9y,unknown,no,may,16.0,463.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-16
276,34.0,services,married,high.school,no,no,may,8.0,962.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-08
277,55.0,blue-collar,married,basic.4y,unknown,no,may,22.0,102.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-22
278,47.0,technician,single,basic.9y,no,no,may,4.0,10.0,4.0,0.0,nonexistent,93.994,4.857,no,2024-05-04
279,51.0,retired,married,professional.course,no,no,may,31.0,118.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-31
280,47.0,blue-collar,married,basic.6y,no,no,may,4.0,92.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-04
281,56.0,technician,married,basic.4y,no,yes,may,10.0,143.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-10
282,53.0,admin.,married,basic.9y,no,no,may,9.0,189.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-09
283,36.0,blue-collar,married,basic.9y,no,yes,may,18.0,75.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-18
284,42.0,blue-collar,divorced,basic.9y,no,yes,may,28.0,189.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-28
285,44.0,blue-collar,divorced,basic.6y,no,no,may,11.0,55.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-11
287,37.0,admin.,single,high.school,no,yes,may,25.0,56.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-25
288,60.0,blue-collar,married,unknown,unknown,yes,may,15.0,5.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-15
289,36.0,services,married,high.school,no,no,may,23.0,225.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-23
290,42.0,management,divorced,university.degree,no,yes,may,7.0,125.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-07
291,31.0,admin.,married,high.school,no,yes,may,9.0,286.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-09
292,53.0,technician,divorced,professional.course,unknown,no,may,15.0,206.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-15
293,45.0,blue-collar,married,basic.4y,no,yes,may,16.0,164.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-16
294,37.0,technician,single,professional.course,no,yes,may,5.0,98.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-05
295,47.0,self-employed,married,professional.course,no,no,may,3.0,446.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-03
296,49.0,blue-collar,divorced,high.school,no,no,may,31.0,742.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-31
297,36.0,admin.,married,university.degree,no,yes,may,6.0,120.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-06
298,35.0,services,divorced,high.school,no,no,may,13.0,122.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-13
299,38.0,unknown,married,unknown,unknown,no,may,25.0,362.0,4.0,0.0,nonexistent,93.994,4.857,no,2024-05-25
300,38.0,services,single,high.school,unknown,no,may,19.0,357.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-19
301,50.0,blue-collar,divorced,high.school,unknown,no,may,27.0,200.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-27
302,59.0,retired,married,professional.course,unknown,no,may,5.0,107.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-05
303,43.0,unknown,married,unknown,no,yes,may,13.0,267.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-13
304,42.0,admin.,married,high.school,no,yes,may,22.0,248.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-22
305,40.0,admin.,married,basic.6y,unknown,yes,may,8.0,215.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-08
306,46.0,blue-collar,married,unknown,unknown,no,may,22.0,209.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-22
307,57.0,housemaid,divorced,basic.4y,no,yes,may,15.0,205.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-15
308,42.0,admin.,married,university.degree,no,yes,may,9.0,261.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-09
309,41.0,blue-collar,married,basic.4y,no,yes,may,20.0,83.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-20
310,54.0,management,divorced,university.degree,no,yes,may,13.0,106.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-13
311,27.0,admin.,single,university.degree,no,no,may,27.0,106.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-27
312,36.0,admin.,married,high.school,no,no,may,28.0,108.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-28
313,58.0,blue-collar,married,professional.course,unknown,yes,may,17.0,214.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-17
314,40.0,management,married,university.degree,unknown,yes,may,9.0,358.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-09
315,34.0,admin.,single,basic.9y,unknown,no,may,7.0,453.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-07
316,33.0,admin.,divorced,high.school,no,no,may,13.0,364.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-13
317,56.0,retired,married,basic.6y,no,no,may,19.0,136.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-19
318,42.0,blue-collar,married,basic.9y,no,no,may,20.0,173.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-20
319,43.0,services,married,high.school,no,yes,may,7.0,241.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-07
320,54.0,management,single,basic.9y,no,yes,may,22.0,224.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-22
321,53.0,admin.,single,basic.6y,no,yes,may,31.0,148.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-31
322,42.0,technician,single,unknown,no,no,may,10.0,230.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-10
323,40.0,services,married,basic.6y,unknown,no,may,15.0,199.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-15
324,54.0,technician,married,professional.course,no,yes,may,10.0,196.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-10
325,40.0,housemaid,single,professional.course,no,no,may,23.0,111.0,4.0,0.0,nonexistent,93.994,4.857,no,2024-05-23
326,26.0,admin.,single,university.degree,no,yes,may,1.0,231.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-01
327,33.0,admin.,married,high.school,no,no,may,16.0,316.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-16
328,35.0,blue-collar,married,basic.9y,unknown,no,may,27.0,240.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-27
329,36.0,admin.,married,high.school,no,no,may,21.0,669.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-21
330,29.0,services,single,high.school,no,yes,may,31.0,425.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-31
331,36.0,blue-collar,married,basic.9y,no,yes,may,9.0,121.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-09
332,35.0,management,married,high.school,no,yes,may,30.0,174.0,5.0,0.0,nonexistent,93.994,4.857,no,2024-05-30
333,50.0,self-employed,single,university.degree,no,no,may,7.0,88.0,5.0,0.0,nonexistent,93.994,4.857,no,2024-05-07
334,46.0,services,married,high.school,unknown,yes,may,1.0,313.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-01
335,49.0,entrepreneur,married,high.school,no,yes,may,28.0,135.0,4.0,0.0,nonexistent,93.994,4.857,no,2024-05-28
336,42.0,technician,single,professional.course,unknown,yes,may,27.0,152.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-27
337,36.0,blue-collar,single,high.school,no,yes,may,29.0,402.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-29
338,55.0,blue-collar,married,basic.9y,unknown,yes,may,19.0,221.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-19
339,41.0,management,married,university.degree,unknown,no,may,10.0,213.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-10
340,57.0,management,married,professional.course,unknown,yes,may,5.0,144.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-05
341,32.0,services,single,high.school,no,yes,may,11.0,158.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-11
342,49.0,admin.,married,basic.9y,no,no,may,22.0,220.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-22
343,57.0,unknown,married,unknown,unknown,yes,may,26.0,325.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-26
344,58.0,blue-collar,divorced,basic.4y,no,yes,may,2.0,254.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-02
345,52.0,technician,married,high.school,no,yes,may,24.0,503.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-24
346,50.0,services,divorced,professional.course,no,no,may,26.0,680.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-26
347,41.0,blue-collar,single,basic.9y,unknown,yes,may,25.0,421.0,4.0,0.0,nonexistent,93.994,4.857,no,2024-05-25
348,33.0,entrepreneur,married,university.degree,no,yes,may,23.0,130.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-23
349,57.0,blue-collar,married,basic.4y,no,no,may,3.0,164.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-03
350,48.0,blue-collar,married,basic.6y,unknown,no,may,6.0,174.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-06
351,55.0,technician,married,professional.course,no,no,may,1.0,113.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-01
352,38.0,management,married,university.degree,no,no,may,22.0,195.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-22
353,38.0,services,married,high.school,no,yes,may,1.0,347.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-01
354,53.0,admin.,married,university.degree,no,yes,may,20.0,208.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-20
355,43.0,unemployed,single,university.degree,no,no,may,7.0,404.0,4.0,0.0,nonexistent,93.994,4.857,no,2024-05-07
356,36.0,blue-collar,single,high.school,no,no,may,2.0,396.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-02
357,32.0,blue-collar,married,basic.9y,no,no,may,21.0,98.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-21
358,33.0,services,married,basic.4y,no,no,may,28.0,229.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-28
359,58.0,entrepreneur,married,basic.4y,no,yes,may,27.0,350.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-27
360,40.0,unemployed,divorced,high.school,unknown,no,may,16.0,88.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-16
361,57.0,management,married,university.degree,no,yes,may,30.0,379.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-30
362,45.0,technician,married,high.school,no,yes,may,8.0,168.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-08
363,42.0,blue-collar,married,basic.4y,unknown,yes,may,22.0,190.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-22
364,46.0,admin.,married,university.degree,no,yes,may,24.0,158.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-24
365,36.0,technician,married,university.degree,no,no,may,5.0,210.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-05
366,41.0,self-employed,married,high.school,no,yes,may,24.0,102.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-24
367,57.0,admin.,divorced,basic.9y,no,no,may,8.0,306.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-08
368,49.0,blue-collar,married,basic.9y,unknown,yes,may,26.0,64.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-26
369,56.0,management,divorced,high.school,no,no,may,12.0,218.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-12
370,37.0,blue-collar,married,basic.9y,no,no,may,2.0,77.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-02
371,37.0,blue-collar,married,basic.9y,no,no,may,4.0,54.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-04
372,46.0,admin.,single,high.school,no,yes,may,1.0,344.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-01
373,22.0,blue-collar,single,basic.9y,no,yes,may,16.0,195.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-16
374,43.0,services,married,high.school,no,no,may,16.0,202.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-16
375,49.0,blue-collar,married,unknown,no,no,may,21.0,286.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-21
376,41.0,technician,married,basic.6y,no,yes,may,11.0,278.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-11
377,38.0,admin.,single,university.degree,no,no,may,1.0,189.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-01
378,33.0,admin.,married,basic.9y,no,no,may,28.0,83.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-28
379,49.0,admin.,married,university.degree,no,yes,may,26.0,18.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-26
380,30.0,blue-collar,single,unknown,no,no,may,18.0,184.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-18
381,33.0,admin.,married,basic.9y,no,yes,may,13.0,235.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-13
382,34.0,management,single,university.degree,no,no,may,21.0,290.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-21
383,30.0,student,single,unknown,unknown,no,may,24.0,133.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-24
384,59.0,management,married,basic.4y,unknown,yes,may,8.0,318.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-08
385,59.0,management,married,basic.4y,unknown,unknown,may,7.0,437.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-07
386,41.0,self-employed,married,university.degree,no,no,may,13.0,402.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-13
387,48.0,housemaid,married,basic.6y,unknown,yes,may,31.0,501.0,4.0,0.0,nonexistent,93.994,4.857,no,2024-05-31
390,59.0,retired,unknown,university.degree,unknown,no,may,3.0,253.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-03
391,50.0,management,married,high.school,unknown,no,may,29.0,149.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-29
392,35.0,admin.,married,university.degree,no,no,may,10.0,144.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-10
393,42.0,admin.,married,high.school,no,no,may,24.0,69.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-24
394,45.0,admin.,married,basic.9y,no,no,may,23.0,243.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-23
395,36.0,technician,married,professional.course,no,no,may,6.0,769.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-06
396,56.0,services,married,high.school,unknown,no,may,3.0,135.0,3.0,0.0,nonexistent,93.994,4.857,no,2024-05-03
397,29.0,blue-collar,divorced,basic.4y,no,no,may,4.0,231.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-04
398,41.0,self-employed,married,university.degree,no,yes,may,17.0,442.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-17
399,42.0,blue-collar,married,basic.9y,unknown,no,may,5.0,199.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-05
400,52.0,services,single,high.school,no,no,may,22.0,455.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-22
401,48.0,services,married,high.school,unknown,unknown,may,21.0,152.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-21
402,31.0,blue-collar,married,high.school,unknown,yes,may,23.0,124.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-23
403,43.0,unemployed,married,university.degree,unknown,yes,may,19.0,424.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-19
404,36.0,blue-collar,married,basic.4y,unknown,no,may,16.0,43.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-16
405,42.0,entrepreneur,married,university.degree,no,yes,may,4.0,154.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-04
406,52.0,services,divorced,basic.6y,no,no,may,26.0,393.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-26
407,39.0,admin.,married,high.school,no,yes,may,3.0,203.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-03
408,36.0,services,married,high.school,no,no,may,23.0,140.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-23
409,42.0,blue-collar,married,basic.9y,unknown,yes,may,30.0,326.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-30
410,41.0,admin.,married,high.school,no,no,may,3.0,483.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-03
411,55.0,technician,married,basic.4y,no,no,may,12.0,259.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-12
412,30.0,blue-collar,married,basic.9y,no,no,may,1.0,227.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-01
413,57.0,retired,unknown,basic.4y,no,no,may,1.0,673.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-01
414,45.0,entrepreneur,married,basic.4y,unknown,yes,may,23.0,576.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-23
415,51.0,blue-collar,married,basic.4y,unknown,yes,may,24.0,180.0,2.0,0.0,nonexistent,93.994,4.857,no,2024-05-24
416,39.0,self-employed,single,basic.9y,unknown,yes,may,18.0,90.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-18
417,47.0,admin.,married,high.school,unknown,no,may,22.0,505.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-22
418,27.0,services,married,high.school,no,yes,may,3.0,245.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-03
419,34.0,technician,single,university.degree,no,yes,may,23.0,186.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-23
420,57.0,blue-collar,married,basic.4y,unknown,yes,may,5.0,208.0,1.0,0.0,nonexistent,93.994,4.857,no,2024-05-05
